Student ID,Name,Class,Subject,Exam Category,Exam Date,Score,Attendance (%),Participation,Behavior Score,Final Grade,Participation_Numeric,Final Grade Letter,Performance Category,Pass_Fail,Risk_Level,Risk_Probability,Engagement_Score,Engagement_Group
788.0,Tania Jahan,10.0,English,Final Exam,2026-11-14,88,100,high,7,58.0,2,D-,Poor,Fail,High Risk,0.92,100.0,Very High
198.0,Mim Akter,10.0,Biology,Class Test,2026-11-15,31,79,high,10,58.0,2,D-,Poor,Fail,Low Risk,0.2977370962370962,87.4,Very High
647.0,Nusrat Hossain,10.0,Physics,Mid Exam,2026-11-16,58,60,medium,5,78.0,1,B-,Average,Pass,Low Risk,0.2851678778849118,56.0,Medium
195.0,Ayesha Rahman,10.0,Math,Class Test,2026-11-17,97,77,high,8,95.0,2,A+,Excellent,Pass,Low Risk,0.37589781052281035,86.19999999999999,Very High
763.0,Mim Akter,10.0,Bangla,Class Test,2026-11-18,94,93,medium,6,50.0,1,F,Poor,Fail,Low Risk,0.2156293894014486,75.8,High
762.0,Tania Jahan,10.0,Computer,Final Exam,2026-11-19,55,60,high,9,95.0,2,A+,Excellent,Pass,Low Risk,0.33532916367571486,76.0,High
289.0,Ayesha Rahman,10.0,Computer,Final Exam,2026-11-20,39,88,medium,5,90.0,1,A,Excellent,Pass,Low Risk,0.3490050505050506,72.8,High
835.0,Mim Akter,10.0,Math,Mid Exam,2026-11-21,82,75,medium,6,82.0,1,B,Good,Pass,Low Risk,0.1250811133311136,65.0,High
136.0,Sakib Khan,10.0,Bangla,Mid Exam,2026-11-22,88,62,high,5,80.8,2,B,Good,Pass,Low Risk,0.12021259175607013,77.19999999999999,High
879.0,Mehedi Hasan,10.0,Math,Final Exam,2026-11-23,51,57,low,9,68.0,0,C-,Below Average,Pass,Low Risk,0.19108766233766228,34.199999999999996,Low
468.0,Ayesha Rahman,10.0,Physics,Final Exam,2026-11-24,80,77,medium,6,82.0,1,B,Good,Pass,Low Risk,0.0,66.19999999999999,High
794.0,Mehedi Hasan,10.0,Biology,Class Test,2026-11-25,77,79,high,10,58.0,2,D-,Poor,Fail,Low Risk,0.2977370962370962,87.4,Very High
624.0,Ayesha Rahman,10.0,Computer,Final Exam,2026-11-26,50,58,high,10,82.0,2,B,Good,Pass,Low Risk,0.025719017094017138,74.8,High
378.0,Sakib Khan,10.0,Physics,Mid Exam,2026-11-27,51,88,medium,9,68.0,1,C-,Below Average,Pass,Low Risk,0.3490050505050506,72.8,High
316.0,Mehedi Hasan,10.0,Biology,Class Test,2026-11-28,59,80,low,7,76.5,0,C+,Average,Pass,Low Risk,0.0,48.0,Medium
966.0,Tanvir Alam,10.0,Physics,Mid Exam,2026-11-29,54,70,medium,9,68.0,1,C-,Below Average,Pass,Low Risk,0.3187095404595405,62.0,High
972.0,Tania Jahan,10.0,Bangla,Class Test,2026-11-30,57,96,low,7,68.0,0,C-,Below Average,Pass,Low Risk,0.0,57.599999999999994,Medium
897.0,Tanvir Alam,10.0,Computer,Final Exam,2026-12-01,94,83,low,6,78.0,0,B-,Average,Pass,Medium Risk,0.5645,49.8,Medium
372.0,Mim Akter,10.0,Math,Mid Exam,2026-12-02,74,80,low,7,78.0,0,B-,Average,Pass,Low Risk,0.0,48.0,Medium
980.0,Sakib Khan,10.0,Math,Class Test,2026-12-03,97,74,medium,6,78.0,1,B-,Average,Pass,Low Risk,0.09967031987620245,64.4,High
161.0,Tanvir Alam,10.0,Biology,Class Test,2026-12-04,36,61,medium,6,78.0,1,B-,Average,Pass,Low Risk,0.004865967365967339,56.6,Medium
695.0,Ayesha Rahman,10.0,English,Final Exam,2026-12-05,78,50,high,8,78.0,2,B-,Average,Pass,Low Risk,0.09328463203463211,70.0,High
979.0,Mim Akter,10.0,Bangla,Final Exam,2026-12-06,38,71,high,6,68.0,2,C-,Below Average,Pass,Low Risk,0.010000000000000009,82.6,Very High
828.0,Mim Akter,10.0,Biology,Final Exam,2026-12-07,65,89,high,7,90.0,2,A,Excellent,Pass,Low Risk,0.010000000000000009,93.4,Very High
441.0,Tanvir Alam,10.0,English,Mid Exam,2026-12-08,30,86,high,8,90.0,2,A,Excellent,Pass,Low Risk,0.1090243367743372,91.6,Very High
496.0,Tanvir Alam,10.0,Physics,Class Test,2026-12-09,39,96,high,8,95.0,2,A+,Excellent,Pass,Low Risk,0.2292165473415474,97.6,Very High
798.0,Sakib Khan,10.0,Bangla,Final Exam,2026-12-10,65,50,high,6,84.4,2,B+,Good,Pass,Low Risk,0.09328463203463211,70.0,High
118.0,Tania Jahan,10.0,Physics,Mid Exam,2026-12-11,75,50,low,9,58.0,0,D-,Poor,Fail,Low Risk,0.3298928571428573,30.0,Low
276.0,Tanvir Alam,10.0,Computer,Mid Exam,2026-12-12,61,91,low,9,90.0,0,A,Excellent,Pass,Low Risk,0.008910256410256445,54.6,Medium
711.0,Nusrat Hossain,10.0,Bangla,Mid Exam,2026-12-13,61,91,high,10,68.0,2,C-,Below Average,Pass,Low Risk,0.27863007773586224,94.6,Very High
495.0,Tanvir Alam,10.0,English,Final Exam,2026-12-14,35,70,medium,8,78.0,1,B-,Average,Pass,Low Risk,0.3187095404595405,62.0,High
544.0,Mehedi Hasan,10.0,Computer,Final Exam,2026-12-15,77,64,high,6,78.0,2,B-,Average,Pass,Low Risk,0.022499999999999964,78.4,High
332.0,Ayesha Rahman,10.0,Math,Class Test,2026-12-16,67,66,high,9,50.0,2,F,Poor,Fail,Medium Risk,0.4877518599821231,79.6,High
175.0,Nusrat Hossain,10.0,English,Class Test,2026-12-17,46,71,low,6,50.0,0,F,Poor,Fail,Medium Risk,0.5383015873015875,42.6,Medium
364.0,Nusrat Hossain,10.0,Biology,Final Exam,2026-12-18,56,87,low,6,50.0,0,F,Poor,Fail,High Risk,0.7860079365079365,52.199999999999996,Medium
554.0,Mehedi Hasan,10.0,Math,Mid Exam,2026-12-19,83,84,low,8,68.0,0,C-,Below Average,Pass,Low Risk,0.007499999999999951,50.4,Medium
895.0,Mehedi Hasan,10.0,Math,Mid Exam,2026-12-20,79,60,high,10,58.0,2,D-,Poor,Fail,Low Risk,0.33532916367571486,76.0,High
817.0,Mim Akter,10.0,Biology,Mid Exam,2026-12-21,64,60,high,8,70.9,2,C,Average,Pass,Low Risk,0.33532916367571486,76.0,High
834.0,Tania Jahan,10.0,Bangla,Class Test,2026-12-22,54,57,high,5,68.0,2,C-,Below Average,Pass,Low Risk,0.12274594849594878,74.19999999999999,High
483.0,Ayesha Rahman,10.0,Math,Mid Exam,2026-12-23,57,96,low,9,95.0,0,A+,Excellent,Pass,Low Risk,0.0,57.599999999999994,Medium
663.0,Sakib Khan,10.0,English,Class Test,2026-12-24,44,66,medium,9,78.0,1,B-,Average,Pass,Low Risk,0.0,59.6,Medium
950.0,Nusrat Hossain,10.0,Computer,Class Test,2026-12-25,33,66,high,9,50.0,2,F,Poor,Fail,Medium Risk,0.4877518599821231,79.6,High
605.0,Sakib Khan,10.0,Math,Mid Exam,2026-12-26,56,75,high,7,82.0,2,B,Good,Pass,Low Risk,0.3860714285714286,85.0,Very High
466.0,Tanvir Alam,10.0,English,Mid Exam,2026-12-27,55,60,high,6,95.0,2,A+,Excellent,Pass,Low Risk,0.33532916367571486,76.0,High
243.0,Tanvir Alam,10.0,Physics,Final Exam,2026-12-28,48,66,high,8,50.0,2,F,Poor,Fail,Medium Risk,0.4877518599821231,79.6,High
984.0,Sakib Khan,10.0,English,Final Exam,2026-12-29,46,87,high,9,58.0,2,D-,Poor,Fail,Low Risk,0.22901962824756938,92.19999999999999,Very High
168.0,Tanvir Alam,10.0,Computer,Mid Exam,2026-12-30,72,66,medium,5,95.0,1,A+,Excellent,Pass,Low Risk,0.0,59.6,Medium
198.0,Tania Jahan,10.0,English,Class Test,2026-12-31,70,97,high,9,68.0,2,C-,Below Average,Pass,Low Risk,0.2418120144819066,98.19999999999999,Very High
495.0,Mehedi Hasan,10.0,Biology,Class Test,2027-01-01,71,63,medium,10,90.0,1,A,Excellent,Pass,Low Risk,0.12037515262515286,57.8,Medium
124.0,Tanvir Alam,10.0,Computer,Class Test,2027-01-02,79,94,high,6,78.0,2,B-,Average,Pass,Low Risk,0.13327453102453102,96.4,Very High
990.0,Mim Akter,10.0,Bangla,Class Test,2027-01-03,69,55,high,6,58.0,2,D-,Poor,Fail,Low Risk,0.2985634920634921,73.0,High
568.0,Tanvir Alam,10.0,Physics,Class Test,2027-01-04,68,84,high,8,58.0,2,D-,Poor,Fail,Medium Risk,0.5282060015148249,90.4,Very High
583.0,Ayesha Rahman,10.0,Biology,Final Exam,2027-01-05,52,60,low,7,82.0,0,B,Good,Pass,Low Risk,0.22068652882264073,36.0,Low
664.0,Tania Jahan,10.0,Bangla,Mid Exam,2027-01-06,81,63,low,8,95.0,0,A+,Excellent,Pass,Low Risk,0.182105339105339,37.8,Low
250.0,Ayesha Rahman,10.0,English,Final Exam,2027-01-07,76,96,high,9,77.1,2,B-,Average,Pass,Low Risk,0.2292165473415474,97.6,Very High
243.0,Ayesha Rahman,10.0,Computer,Class Test,2027-01-08,92,57,high,10,90.0,2,A,Excellent,Pass,Low Risk,0.12274594849594878,74.19999999999999,High
668.0,Mim Akter,10.0,Physics,Class Test,2027-01-09,98,64,medium,5,50.0,1,F,Poor,Fail,High Risk,0.7560452831482244,58.4,Medium
138.0,Tania Jahan,10.0,Biology,Class Test,2027-01-10,72,76,low,8,90.0,0,A,Excellent,Pass,Low Risk,0.14249314574314564,45.6,Medium
208.0,Tania Jahan,10.0,Bangla,Class Test,2027-01-11,77,60,medium,7,50.0,1,F,Poor,Fail,Low Risk,0.2851678778849118,56.0,Medium
792.0,Tania Jahan,10.0,Bangla,Mid Exam,2027-01-12,63,98,low,8,77.5,0,B-,Average,Pass,Low Risk,0.11711652236652259,58.8,Medium
141.0,Tania Jahan,10.0,Physics,Class Test,2027-01-13,69,80,high,6,74.4,2,C+,Average,Pass,Medium Risk,0.46134550253667916,88.0,Very High
285.0,Tania Jahan,10.0,English,Mid Exam,2027-01-14,90,84,low,9,82.0,0,B,Good,Pass,Low Risk,0.007499999999999951,50.4,Medium
497.0,Mim Akter,10.0,Physics,Class Test,2027-01-15,79,60,medium,9,75.3,1,C+,Average,Pass,Low Risk,0.2851678778849118,56.0,Medium
322.0,Tanvir Alam,10.0,Bangla,Mid Exam,2027-01-16,96,54,low,9,95.0,0,A+,Excellent,Pass,Low Risk,0.194017676767677,32.4,Low
733.0,Ayesha Rahman,10.0,Math,Final Exam,2027-01-17,91,71,low,9,82.0,0,B,Good,Pass,Medium Risk,0.5383015873015875,42.6,Medium
232.0,Tania Jahan,10.0,Biology,Class Test,2027-01-18,87,98,low,9,82.0,0,B,Good,Pass,Low Risk,0.11711652236652259,58.8,Medium
262.0,Nusrat Hossain,10.0,Physics,Mid Exam,2027-01-19,62,72,medium,9,68.0,1,C-,Below Average,Pass,Low Risk,0.15221015096015134,63.199999999999996,High
314.0,Tanvir Alam,10.0,Bangla,Final Exam,2027-01-20,45,74,low,5,90.0,0,A,Excellent,Pass,Low Risk,0.16558730158730195,44.4,Medium
832.0,Tanvir Alam,10.0,English,Class Test,2027-01-21,77,83,medium,7,78.0,1,B-,Average,Pass,Low Risk,0.1860046897546901,69.8,High
334.0,Ayesha Rahman,10.0,Bangla,Class Test,2027-01-22,39,60,medium,9,78.0,1,B-,Average,Pass,Low Risk,0.2851678778849118,56.0,Medium
942.0,Mim Akter,10.0,English,Class Test,2027-01-23,67,60,low,7,73.2,0,C+,Average,Pass,Low Risk,0.22068652882264073,36.0,Low
757.0,Sakib Khan,10.0,Physics,Mid Exam,2027-01-24,48,54,medium,10,50.0,1,F,Poor,Fail,Low Risk,0.19259523809523826,52.4,Medium
850.0,Sakib Khan,10.0,English,Mid Exam,2027-01-25,65,75,high,9,58.0,2,D-,Poor,Fail,Low Risk,0.3860714285714286,85.0,Very High
687.0,Tanvir Alam,10.0,Computer,Final Exam,2027-01-26,88,69,low,8,50.0,0,F,Poor,Fail,Low Risk,0.20352380952380955,41.4,Medium
108.0,Mehedi Hasan,10.0,Computer,Mid Exam,2027-01-27,92,55,low,9,78.0,0,B-,Average,Pass,Medium Risk,0.4428888888888889,33.0,Low
173.0,Mehedi Hasan,10.0,Computer,Mid Exam,2027-01-28,75,55,medium,6,82.0,1,B,Good,Pass,Low Risk,0.3656666666666667,53.0,Medium
591.0,Ayesha Rahman,10.0,Math,Class Test,2027-01-29,32,99,medium,5,68.0,1,C-,Below Average,Pass,Low Risk,0.09347366522366518,79.4,High
352.0,Sakib Khan,10.0,Physics,Class Test,2027-01-30,94,67,low,8,95.0,0,A+,Excellent,Pass,Low Risk,0.2817857142857143,40.199999999999996,Medium
329.0,Tanvir Alam,10.0,Bangla,Class Test,2027-01-31,37,53,high,8,90.0,2,A,Excellent,Pass,Medium Risk,0.4522572879476904,71.8,High
618.0,Mim Akter,10.0,Bangla,Class Test,2027-02-01,80,66,medium,6,90.0,1,A,Excellent,Pass,Low Risk,0.0,59.6,Medium
273.0,Sakib Khan,10.0,Math,Class Test,2027-02-02,35,63,medium,9,90.0,1,A,Excellent,Pass,Low Risk,0.12037515262515286,57.8,Medium
752.0,Tanvir Alam,10.0,English,Class Test,2027-02-03,68,63,high,5,82.0,2,B,Good,Pass,Low Risk,0.33976190476190515,77.8,High
267.0,Tanvir Alam,10.0,Math,Class Test,2027-02-04,89,62,high,8,95.0,2,A+,Excellent,Pass,Low Risk,0.12021259175607013,77.19999999999999,High
269.0,Tania Jahan,10.0,English,Final Exam,2027-02-05,57,56,low,5,68.0,0,C-,Below Average,Pass,Medium Risk,0.460297619047619,33.6,Low
492.0,Mim Akter,10.0,English,Final Exam,2027-02-06,83,93,high,8,68.0,2,C-,Below Average,Pass,Low Risk,0.0024999999999999467,95.8,Very High
894.0,Tania Jahan,10.0,Biology,Final Exam,2027-02-07,66,64,low,9,90.0,0,A,Excellent,Pass,Low Risk,0.3854563492063491,38.4,Low
733.0,Ayesha Rahman,10.0,Bangla,Final Exam,2027-02-08,38,68,high,10,95.0,2,A+,Excellent,Pass,Low Risk,0.22379761904761908,80.8,Very High
293.0,Tania Jahan,10.0,Computer,Class Test,2027-02-09,85,92,medium,8,95.0,1,A+,Excellent,Pass,Low Risk,0.14390476190476198,75.19999999999999,High
616.0,Nusrat Hossain,10.0,English,Final Exam,2027-02-10,88,96,low,10,95.0,0,A+,Excellent,Pass,Low Risk,0.0,57.599999999999994,Medium
128.0,Tania Jahan,10.0,Biology,Class Test,2027-02-11,31,93,low,8,78.0,0,B-,Average,Pass,Medium Risk,0.6507261904761905,55.8,Medium
264.0,Nusrat Hossain,10.0,Bangla,Final Exam,2027-02-12,90,60,low,7,73.2,0,C+,Average,Pass,Low Risk,0.22068652882264073,36.0,Low
521.0,Sakib Khan,10.0,Computer,Mid Exam,2027-02-13,87,66,high,9,90.0,2,A,Excellent,Pass,Medium Risk,0.4877518599821231,79.6,High
438.0,Mehedi Hasan,10.0,English,Final Exam,2027-02-14,89,84,medium,6,95.0,1,A+,Excellent,Pass,Low Risk,0.0,70.4,High
747.0,Tanvir Alam,10.0,English,Final Exam,2027-02-15,69,68,low,10,58.0,0,D-,Poor,Fail,Medium Risk,0.4888571428571429,40.8,Medium
595.0,Nusrat Hossain,10.0,Math,Class Test,2027-02-16,65,60,low,6,95.0,0,A+,Excellent,Pass,Low Risk,0.22068652882264073,36.0,Low
464.0,Mim Akter,10.0,Math,Final Exam,2027-02-17,66,85,low,9,68.0,0,C-,Below Average,Pass,Low Risk,0.0,51.0,Medium
932.0,Tania Jahan,10.0,Bangla,Mid Exam,2027-02-18,47,84,low,6,68.0,0,C-,Below Average,Pass,Low Risk,0.007499999999999951,50.4,Medium
441.0,Nusrat Hossain,10.0,Computer,Class Test,2027-02-19,92,60,medium,9,90.0,1,A,Excellent,Pass,Low Risk,0.2851678778849118,56.0,Medium
599.0,Mim Akter,10.0,English,Class Test,2027-02-20,51,97,high,6,58.0,2,D-,Poor,Fail,Low Risk,0.2418120144819066,98.19999999999999,Very High
756.0,Mehedi Hasan,10.0,Bangla,Final Exam,2027-02-21,40,93,medium,10,95.0,1,A+,Excellent,Pass,Low Risk,0.2156293894014486,75.8,High
610.0,Mehedi Hasan,10.0,Bangla,Class Test,2027-02-22,87,89,low,7,50.0,0,F,Poor,Fail,Low Risk,0.34098187923187917,53.4,Medium
426.0,Tania Jahan,10.0,Physics,Class Test,2027-02-23,86,73,medium,6,58.0,1,D-,Poor,Fail,Low Risk,0.3371540134701899,63.8,High
316.0,Ayesha Rahman,10.0,Math,Class Test,2027-02-24,33,66,low,10,90.0,0,A,Excellent,Pass,Low Risk,0.0070606060606058785,39.6,Low
400.0,Tania Jahan,10.0,Computer,Class Test,2027-02-25,36,60,high,8,68.0,2,C-,Below Average,Pass,Low Risk,0.33532916367571486,76.0,High
231.0,Sakib Khan,10.0,English,Class Test,2027-02-26,90,60,high,9,50.0,2,F,Poor,Fail,Low Risk,0.33532916367571486,76.0,High
903.0,Nusrat Hossain,10.0,Bangla,Class Test,2027-02-27,83,99,high,5,68.0,2,C-,Below Average,Pass,Low Risk,0.0,99.4,Very High
169.0,Tanvir Alam,10.0,English,Mid Exam,2027-02-28,97,50,low,5,78.0,0,B-,Average,Pass,Low Risk,0.3298928571428573,30.0,Low
351.0,Ayesha Rahman,10.0,Physics,Final Exam,2027-03-01,30,84,medium,9,90.0,1,A,Excellent,Pass,Low Risk,0.0,70.4,High
514.0,Tania Jahan,10.0,Computer,Mid Exam,2027-03-02,84,81,high,7,90.0,2,A,Excellent,Pass,Low Risk,0.011472527472527472,88.6,Very High
886.0,Mim Akter,10.0,Bangla,Class Test,2027-03-03,32,85,low,6,95.0,0,A+,Excellent,Pass,Low Risk,0.0,51.0,Medium
544.0,Ayesha Rahman,10.0,English,Class Test,2027-03-04,67,62,low,7,95.0,0,A+,Excellent,Pass,Medium Risk,0.5419942279942279,37.199999999999996,Low
975.0,Nusrat Hossain,10.0,Math,Final Exam,2027-03-05,30,60,medium,5,75.3,1,C+,Average,Pass,Low Risk,0.2851678778849118,56.0,Medium
281.0,Ayesha Rahman,10.0,Physics,Mid Exam,2027-03-06,67,63,high,10,50.0,2,F,Poor,Fail,Low Risk,0.33976190476190515,77.8,High
266.0,Nusrat Hossain,10.0,Computer,Final Exam,2027-03-07,58,86,low,9,82.0,0,B,Good,Pass,Low Risk,0.0050000000000000044,51.6,Medium
190.0,Tania Jahan,10.0,Physics,Mid Exam,2027-03-08,34,97,high,9,58.0,2,D-,Poor,Fail,Low Risk,0.2418120144819066,98.19999999999999,Very High
813.0,Nusrat Hossain,10.0,Math,Class Test,2027-03-09,50,64,high,7,82.0,2,B,Good,Pass,Low Risk,0.022499999999999964,78.4,High
957.0,Ayesha Rahman,10.0,Computer,Final Exam,2027-03-10,100,96,medium,10,82.0,1,B,Good,Pass,Low Risk,0.0,77.6,High
630.0,Mim Akter,10.0,Physics,Final Exam,2027-03-11,96,53,medium,7,90.0,1,A,Excellent,Pass,Low Risk,0.12450000000000017,51.8,Medium
138.0,Mehedi Hasan,10.0,Biology,Class Test,2027-03-12,76,89,low,6,58.0,0,D-,Poor,Fail,Low Risk,0.34098187923187917,53.4,Medium
225.0,Ayesha Rahman,10.0,Math,Final Exam,2027-03-13,64,60,low,8,90.0,0,A,Excellent,Pass,Low Risk,0.22068652882264073,36.0,Low
550.0,Nusrat Hossain,10.0,Math,Mid Exam,2027-03-14,97,60,low,10,58.0,0,D-,Poor,Fail,Low Risk,0.22068652882264073,36.0,Low
272.0,Mehedi Hasan,10.0,Math,Mid Exam,2027-03-15,98,65,medium,8,68.0,1,C-,Below Average,Pass,Low Risk,0.03715476190476197,59.0,Medium
752.0,Nusrat Hossain,10.0,Biology,Mid Exam,2027-03-16,30,53,low,6,90.0,0,A,Excellent,Pass,Low Risk,0.3354642857142859,31.799999999999997,Low
853.0,Mim Akter,10.0,Biology,Mid Exam,2027-03-17,97,94,medium,8,90.0,1,A,Excellent,Pass,Low Risk,0.22823809523809513,76.4,High
319.0,Nusrat Hossain,10.0,English,Class Test,2027-03-18,41,75,medium,5,90.0,1,A,Excellent,Pass,Low Risk,0.1250811133311136,65.0,High
737.0,Tania Jahan,10.0,Bangla,Final Exam,2027-03-19,89,77,low,8,50.0,0,F,Poor,Fail,Low Risk,0.005079365079365239,46.199999999999996,Medium
157.0,Tanvir Alam,10.0,Physics,Mid Exam,2027-03-20,56,81,high,6,78.0,2,B-,Average,Pass,Low Risk,0.011472527472527472,88.6,Very High
759.0,Ayesha Rahman,10.0,English,Class Test,2027-03-21,85,94,high,8,90.0,2,A,Excellent,Pass,Low Risk,0.13327453102453102,96.4,Very High
575.0,Tanvir Alam,10.0,Physics,Final Exam,2027-03-22,52,51,high,9,95.0,2,A+,Excellent,Pass,Low Risk,0.2330218253968258,70.6,High
555.0,Nusrat Hossain,10.0,Bangla,Final Exam,2027-03-23,54,60,medium,7,95.0,1,A+,Excellent,Pass,Low Risk,0.2851678778849118,56.0,Medium
928.0,Mim Akter,10.0,Biology,Class Test,2027-03-24,50,52,medium,5,58.0,1,D-,Poor,Fail,Low Risk,0.37448520923520934,51.2,Medium
994.0,Ayesha Rahman,10.0,Bangla,Class Test,2027-03-25,90,57,medium,9,68.0,1,C-,Below Average,Pass,Low Risk,0.0020000000000000018,54.199999999999996,Medium
460.0,Nusrat Hossain,10.0,Biology,Mid Exam,2027-03-26,92,73,medium,9,78.0,1,B-,Average,Pass,Low Risk,0.3371540134701899,63.8,High
100.0,Mehedi Hasan,10.0,Bangla,Final Exam,2027-03-27,81,64,medium,6,50.0,1,F,Poor,Fail,High Risk,0.7560452831482244,58.4,Medium
486.0,Sakib Khan,10.0,English,Final Exam,2027-03-28,54,92,low,7,58.0,0,D-,Poor,Fail,Low Risk,0.1376338106338112,55.199999999999996,Medium
447.0,Nusrat Hossain,10.0,Computer,Class Test,2027-03-29,84,80,high,7,95.0,2,A+,Excellent,Pass,Medium Risk,0.46134550253667916,88.0,Very High
289.0,Tanvir Alam,10.0,English,Final Exam,2027-03-30,75,58,high,10,78.0,2,B-,Average,Pass,Low Risk,0.025719017094017138,74.8,High
604.0,Ayesha Rahman,10.0,Physics,Mid Exam,2027-03-31,61,88,high,5,78.0,2,B-,Average,Pass,Low Risk,0.0,92.8,Very High
290.0,Tanvir Alam,10.0,English,Final Exam,2027-04-01,84,94,high,6,68.0,2,C-,Below Average,Pass,Low Risk,0.13327453102453102,96.4,Very High
607.0,Ayesha Rahman,10.0,Math,Class Test,2027-04-02,34,51,low,5,78.0,0,B-,Average,Pass,Low Risk,0.08716666666666673,30.599999999999998,Low
468.0,Nusrat Hossain,10.0,Physics,Class Test,2027-04-03,65,57,low,10,90.0,0,A,Excellent,Pass,Low Risk,0.19108766233766228,34.199999999999996,Low
508.0,Tania Jahan,10.0,Bangla,Mid Exam,2027-04-04,78,56,low,8,78.0,0,B-,Average,Pass,Medium Risk,0.460297619047619,33.6,Low
923.0,Mehedi Hasan,10.0,Physics,Mid Exam,2027-04-05,87,93,medium,9,68.0,1,C-,Below Average,Pass,Low Risk,0.2156293894014486,75.8,High
216.0,Nusrat Hossain,10.0,Computer,Final Exam,2027-04-06,68,100,low,5,74.6,0,C+,Average,Pass,Low Risk,0.0,60.0,Medium
233.0,Tanvir Alam,10.0,Biology,Final Exam,2027-04-07,90,88,medium,9,68.0,1,C-,Below Average,Pass,Low Risk,0.3490050505050506,72.8,High
157.0,Sakib Khan,10.0,Bangla,Class Test,2027-04-08,38,91,high,6,75.7,2,C+,Average,Pass,Low Risk,0.27863007773586224,94.6,Very High
655.0,Sakib Khan,10.0,Physics,Mid Exam,2027-04-09,35,65,low,8,68.0,0,C-,Below Average,Pass,Low Risk,0.17486688311688336,39.0,Low
784.0,Mim Akter,10.0,Bangla,Mid Exam,2027-04-10,64,84,low,6,95.0,0,A+,Excellent,Pass,Low Risk,0.007499999999999951,50.4,Medium
771.0,Ayesha Rahman,10.0,Bangla,Mid Exam,2027-04-11,68,79,high,8,67.7,2,C-,Below Average,Pass,Low Risk,0.2977370962370962,87.4,Very High
272.0,Tanvir Alam,10.0,Bangla,Final Exam,2027-04-12,51,59,low,8,95.0,0,A+,Excellent,Pass,Low Risk,0.10713438359026639,35.4,Low
928.0,Mim Akter,10.0,Biology,Mid Exam,2027-04-13,70,87,high,9,78.0,2,B-,Average,Pass,Low Risk,0.22901962824756938,92.19999999999999,Very High
914.0,Tanvir Alam,10.0,English,Class Test,2027-04-14,34,67,medium,6,82.0,1,B,Good,Pass,Medium Risk,0.5161599511599512,60.199999999999996,High
248.0,Ayesha Rahman,10.0,Bangla,Class Test,2027-04-15,71,99,high,6,58.0,2,D-,Poor,Fail,Low Risk,0.0,99.4,Very High
179.0,Nusrat Hossain,10.0,Math,Final Exam,2027-04-16,96,54,medium,5,90.0,1,A,Excellent,Pass,Low Risk,0.19259523809523826,52.4,Medium
985.0,Nusrat Hossain,10.0,Computer,Final Exam,2027-04-17,59,78,low,6,78.0,0,B-,Average,Pass,Low Risk,0.0,46.8,Medium
312.0,Sakib Khan,10.0,Biology,Mid Exam,2027-04-18,86,88,low,5,68.0,0,C-,Below Average,Pass,Medium Risk,0.525686507936508,52.8,Medium
302.0,Nusrat Hossain,10.0,Physics,Final Exam,2027-04-19,58,83,medium,7,82.0,1,B,Good,Pass,Low Risk,0.1860046897546901,69.8,High
863.0,Nusrat Hossain,10.0,Biology,Class Test,2027-04-20,66,92,low,7,90.0,0,A,Excellent,Pass,Low Risk,0.1376338106338112,55.199999999999996,Medium
328.0,Tania Jahan,10.0,Physics,Mid Exam,2027-04-21,42,94,medium,7,95.0,1,A+,Excellent,Pass,Low Risk,0.22823809523809513,76.4,High
775.0,Sakib Khan,10.0,Biology,Class Test,2027-04-22,61,72,low,10,68.0,0,C-,Below Average,Pass,Low Risk,0.0,43.199999999999996,Medium
326.0,Mim Akter,10.0,Physics,Mid Exam,2027-04-23,75,60,high,6,58.0,2,D-,Poor,Fail,Low Risk,0.33532916367571486,76.0,High
758.0,Mehedi Hasan,10.0,Bangla,Final Exam,2027-04-24,52,79,low,10,95.0,0,A+,Excellent,Pass,Low Risk,0.0,47.4,Medium
631.0,Tania Jahan,10.0,English,Mid Exam,2027-04-25,74,55,high,6,90.0,2,A,Excellent,Pass,Low Risk,0.2985634920634921,73.0,High
540.0,Mim Akter,10.0,Physics,Mid Exam,2027-04-26,46,95,high,5,90.0,2,A,Excellent,Pass,Low Risk,0.202268763486256,97.0,Very High
501.0,Ayesha Rahman,10.0,Physics,Class Test,2027-04-27,95,60,medium,10,58.0,1,D-,Poor,Fail,Low Risk,0.2851678778849118,56.0,Medium
146.0,Tania Jahan,10.0,Math,Class Test,2027-04-28,35,53,low,10,82.0,0,B,Good,Pass,Low Risk,0.3354642857142859,31.799999999999997,Low
332.0,Mim Akter,10.0,Physics,Mid Exam,2027-04-29,47,78,medium,10,58.0,1,D-,Poor,Fail,Low Risk,0.0,66.8,High
404.0,Ayesha Rahman,10.0,Math,Final Exam,2027-04-30,51,72,low,8,80.8,0,B,Good,Pass,Low Risk,0.0,43.199999999999996,Medium
625.0,Sakib Khan,10.0,Computer,Final Exam,2027-05-01,62,55,high,5,95.0,2,A+,Excellent,Pass,Low Risk,0.2985634920634921,73.0,High
242.0,Mehedi Hasan,10.0,Bangla,Class Test,2027-05-02,59,81,high,7,84.3,2,B+,Good,Pass,Low Risk,0.011472527472527472,88.6,Very High
514.0,Ayesha Rahman,10.0,Math,Final Exam,2027-05-03,61,91,low,5,68.0,0,C-,Below Average,Pass,Low Risk,0.008910256410256445,54.6,Medium
